scenario,pctExpungement,seller_prosecution_culture,prosecution_culture_v,prosecution_culture_s,trafficker_exposure,geographic_csw_normalization,crim_record_obstacle,em_services_capacity,st_services_capacity,lt_services_capacity,buyer_prosecution_culture,csw_acceptance,TotalTSS,TotalSS,TotalYouthTSS,pctSSCrimRecord,pctExitedCrimRecord,TotalNonTraffickedSS,pctTraffickedVsNontrafficked,EmServicesAdult,STServicesAdult,LTServicesAdult,Traffickers,Buyers,demand,cost
1312,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12340.33552,14353.11955,3876.26861,0.518572777,0.518572777,2012.784029,0.85976679,810.5952853,230.7692308,96,2197.003347,22197.25734,215446.5797,187.6304477
1313,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12252.72195,14277.55429,3790.205839,0.513765061,0.513765061,2024.832333,0.85818073,813.7355552,230.7692308,96,2197.993974,22141.63487,214906.708,188.1508413
1314,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12164.8461,14202.10177,3703.345361,0.508984177,0.508984177,2037.255666,0.856552523,816.9020305,230.7692308,96,2198.992713,22085.95608,214366.2897,188.6747938
1315,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,12074.7866,14124.8492,3615.337356,0.50399899,0.50399899,2050.062596,0.854861276,820.1127603,230.7692308,96,2200.020371,22028.75511,213811.0971,189.2153804
1316,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11984.13997,14047.44131,3526.316167,0.499016197,0.499016197,2063.301331,0.853119064,823.3563635,230.7692308,96,2201.060035,21971.28644,213253.3062,189.7616989
1317,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11890.84329,13967.90077,3435.590019,0.493809022,0.493809022,2077.057483,0.851297807,826.6651089,230.7692308,96,2202.134328,21912.02996,212678.1627,190.3276002
1318,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11796.593,13887.9209,3343.558257,0.488580492,0.488580492,2091.327908,0.849413896,830.0158914,230.7692308,96,2203.225123,21852.27757,212098.2061,190.9016904
1319,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11699.09198,13805.37465,3249.160809,0.483098502,0.483098502,2106.282679,0.847430241,833.4559663,230.7692308,96,2204.357943,21790.38789,211497.5048,191.4992441
1320,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11600.21693,13722.0836,3153.076102,0.477572004,0.477572004,2121.86667,0.845368478,836.9498302,230.7692308,96,2205.512507,21727.75152,210889.5563,192.1078118
1321,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11498.60767,13636.83794,3054.541699,0.471875389,0.471875389,2138.230266,0.843201901,840.5291536,230.7692308,96,2206.704189,21663.42694,210265.2219,192.7364163
1322,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11393.989,13549.46068,2953.244062,0.465998626,0.465998626,2155.471673,0.840918268,844.2037427,230.7692308,96,2207.936469,21597.2635,209623.0396,193.3868851
1323,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11284.86765,13458.70851,2848.080548,0.459825012,0.459825012,2173.84086,0.838480724,848.0170836,230.7692308,96,2209.226671,21528.28132,208953.4985,194.0690468
1324,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11173.7063,13366.84999,2740.460713,0.45359205,0.45359205,2193.143691,0.835926662,851.902617,230.7692308,96,2210.547092,21458.21657,208273.45,194.7667646
1325,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,11058.15901,13271.90419,2628.75224,0.447107882,0.447107882,2213.745174,0.833200636,855.9259252,230.7692308,96,2211.924477,21385.51012,207567.7612,195.49546
1326,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10939.04814,13174.68546,2513.407881,0.440458194,0.440458194,2235.637326,0.830308106,860.0623851,230.7692308,96,2213.349099,21310.76488,206842.284,196.2497364
1327,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10818.34706,13076.94198,2395.901754,0.433806268,0.433806268,2258.594919,0.827284168,864.2476342,230.7692308,96,2214.796922,21235.31505,206109.9679,197.0165963
1328,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10698.02982,12980.34754,2277.933232,0.427293199,0.427293199,2282.31772,0.824171293,868.4130792,230.7692308,96,2216.242656,21160.44605,205383.2894,197.782926
1329,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10582.6528,12888.63174,2163.431458,0.421232558,0.421232558,2305.978937,0.821084272,872.4070086,230.7692308,96,2217.629536,21089.07517,204690.5636,198.5185159
1330,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10476.29422,12805.00414,2056.103651,0.41587859,0.41587859,2328.709916,0.818140635,876.0956182,230.7692308,96,2218.905785,21023.74984,204056.5159,199.196066
1331,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10337.17564,12698.81342,1905.989044,0.409500198,0.409500198,2361.637776,0.814026894,881.5125202,230.7692308,96,2220.535316,20940.37947,203247.3231,200.0652703
1332,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10283.89173,12658.82149,1844.227689,0.407824487,0.407824487,2374.929769,0.812389347,883.4141467,230.7692308,96,2221.172487,20909.05731,202943.3102,200.3971206
1333,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10236.46382,12623.08438,1790.48138,0.406286103,0.406286103,2386.620563,0.81093206,885.0113602,230.7692308,96,2221.740236,20880.98444,202670.8349,200.6946448
1334,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10191.93239,12589.76102,1739.468408,0.404905654,0.404905654,2397.828628,0.809541371,886.5224887,230.7692308,96,2222.269689,20854.74938,202416.1975,200.9730339
1335,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10150.36687,12558.87164,1691.306789,0.403682112,0.403682112,2408.504769,0.808222837,887.9428598,230.7692308,96,2222.760534,20830.38038,202179.6719,201.2319236
1336,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10111.72818,12530.35449,1646.000401,0.402609197,0.402609197,2418.626311,0.80697862,889.2719101,230.7692308,96,2223.213807,20807.84052,201960.9001,201.4716546
1337,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10075.89231,12504.08543,1603.46287,0.401676697,0.401676697,2428.193121,0.805808019,890.5123002,230.7692308,96,2223.63156,20787.04249,201759.0344,201.6931141
1338,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10042.6769,12479.89923,1563.544521,0.400871883,0.400871883,2437.222327,0.804708173,891.6689463,230.7692308,96,2224.016493,20767.86486,201572.8963,201.89756
1339,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10012.32424,12458.1252,1525.644212,0.400277931,0.400277931,2445.800961,0.803678248,892.7682574,230.7692308,96,2224.364943,20750.59139,201405.2401,202.0822123
1340,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9984.217461,12438.08014,1490.160637,0.399777615,0.399777615,2453.862679,0.802713711,893.7888949,230.7692308,96,2224.68618,20734.672,201250.7264,202.2526027
1341,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9958.044559,12419.51083,1456.812402,0.399351652,0.399351652,2461.466275,0.801806504,894.7407875,230.7692308,96,2224.98414,20719.90946,201107.4412,202.4107913
1342,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9934.33749,12402.1352,1429.211512,0.398838656,0.398838656,2467.797711,0.801018319,895.4382964,230.7692308,96,2225.263301,20706.08287,200973.2403,202.5591129
1343,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9911.469931,12385.12783,1403.966574,0.398243447,0.398243447,2473.657902,0.800271912,896.0453478,230.7692308,96,2225.535312,20692.52298,200841.6281,202.7044359
1344,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9890.324759,12369.61042,1379.616588,0.397797416,0.397797416,2479.285665,0.799566391,896.6333621,230.7692308,96,2225.785527,20680.15631,200721.5972,202.8374281
1345,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9870.19137,12354.87709,1356.326249,0.397389253,0.397389253,2484.685724,0.798890292,897.1918123,230.7692308,96,2226.023481,20668.40635,200607.552,202.9639292
1346,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9850.995953,12340.8701,1334.014113,0.397015933,0.397015933,2489.874149,0.798241605,897.7234814,230.7692308,96,2226.250082,20657.22853,200499.0601,203.0844041
1347,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9832.162556,12327.33578,1311.213059,0.396725255,0.396725255,2495.173226,0.797590228,898.2813704,230.7692308,96,2226.469412,20646.42158,200394.1679,203.2010114
1348,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9808.137931,12311.2345,1276.785298,0.396729094,0.396729094,2503.096567,0.79668192,899.2456185,230.7692308,96,2226.730512,20633.55393,200269.2744,203.33996
1349,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9785.073737,12295.8198,1243.678208,0.396738358,0.396738358,2510.746061,0.795804907,900.1724278,230.7692308,96,2226.980929,20621.22627,200149.6222,203.4732387
1350,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9762.940996,12281.06871,1211.849075,0.396753135,0.396753135,2518.127717,0.794958584,901.0630616,230.7692308,96,2227.22099,20609.42143,200035.0444,203.601015
1351,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10066.77402,12496.87574,1594.885337,0.401348452,0.401348452,2430.101719,0.80554326,890.6712464,230.7692308,96,2223.747753,20781.34223,201703.7077,201.7541343
1352,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10061.73008,12493.2146,1588.751456,0.401233597,0.401233597,2431.484516,0.80537559,890.8493739,230.7692308,96,2223.806197,20778.44141,201675.5523,201.7850877
1353,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10056.72094,12489.58223,1582.648298,0.401121066,0.401121066,2432.861291,0.805208754,891.0263224,230.7692308,96,2223.864196,20775.56284,201647.6129,201.8158105
1354,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10051.746,12485.97814,1576.575337,0.401010818,0.401010818,2434.232144,0.805042735,891.2021131,230.7692308,96,2223.921759,20772.70613,201619.8857,201.8463066
1355,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10046.80465,12482.40182,1570.532049,0.400902809,0.400902809,2435.597174,0.804877522,891.3767671,230.7692308,96,2223.978893,20769.87092,201592.3671,201.87658
1356,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10041.39716,12478.28443,1564.993905,0.400689151,0.400689151,2436.887267,0.804709751,891.5270784,230.7692308,96,2224.042885,20766.58973,201560.5199,201.9112894
1357,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10036.50524,12474.74974,1558.995873,0.400584298,0.400584298,2438.2445,0.804545618,891.7000265,230.7692308,96,2224.099366,20763.78624,201533.3092,201.9412347
1358,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10031.64586,12471.24192,1553.026539,0.400481613,0.400481613,2439.596065,0.804382268,891.8718771,230.7692308,96,2224.155434,20761.00356,201506.3006,201.9709643
1359,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10026.81842,12467.76048,1547.085381,0.400381053,0.400381053,2440.942065,0.804219686,892.0426513,230.7692308,96,2224.211095,20758.24132,201479.4902,202.0004821
1360,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10022.02232,12464.30492,1541.171881,0.400282579,0.400282579,2442.282602,0.804057858,892.2123695,230.7692308,96,2224.266357,20755.49913,201452.8745,202.0297921
1361,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10017.25699,12460.87477,1535.285528,0.400186149,0.400186149,2443.617775,0.803896771,892.3810521,230.7692308,96,2224.321229,20752.77663,201426.4499,202.058898
1362,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10012.52186,12457.46954,1529.425817,0.400091724,0.400091724,2444.947686,0.803736411,892.5487191,230.7692308,96,2224.375716,20750.07345,201400.2129,202.0878038
1363,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10007.81635,12454.08878,1523.59225,0.399999263,0.399999263,2446.272432,0.803576763,892.7153904,230.7692308,96,2224.429827,20747.38923,201374.1599,202.1165131
1364,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,10003.13991,12450.73202,1517.784338,0.39990873,0.39990873,2447.592112,0.803417814,892.8810853,230.7692308,96,2224.483569,20744.72362,201348.2874,202.1450297
1365,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9998.491985,12447.39881,1512.001596,0.399820084,0.399820084,2448.906822,0.803259552,893.045823,230.7692308,96,2224.536948,20742.07627,201322.5923,202.1733571
1366,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9993.872043,12444.0887,1506.243548,0.39973329,0.39973329,2450.216657,0.803101961,893.2096224,230.7692308,96,2224.589972,20739.44683,201297.071,202.2014989
1367,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9989.279549,12440.80126,1500.509725,0.39964831,0.39964831,2451.521713,0.802945031,893.3725019,230.7692308,96,2224.642648,20736.83498,201271.7203,202.2294586
1368,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9984.713981,12437.53606,1494.799664,0.39956511,0.39956511,2452.822082,0.802788746,893.5344799,230.7692308,96,2224.694982,20734.24038,201246.5371,202.2572398
1369,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9980.174824,12434.29268,1489.112911,0.399483652,0.399483652,2454.117857,0.802633095,893.6955743,230.7692308,96,2224.746982,20731.66269,201221.5181,202.2848457
1370,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9975.661573,12431.0707,1483.449018,0.399403904,0.399403904,2455.409129,0.802478066,893.8558027,230.7692308,96,2224.798652,20729.10162,201196.6603,202.3122798
1371,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9971.173732,12427.86972,1477.807545,0.399325831,0.399325831,2456.695989,0.802323645,894.0151825,230.7692308,96,2224.85,20726.55683,201171.9606,202.3395452
1372,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9966.710815,12424.68934,1472.188057,0.399249399,0.399249399,2457.978524,0.80216982,894.1737307,230.7692308,96,2224.901033,20724.02802,201147.416,202.3666452
1373,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9962.272344,12421.52917,1466.590129,0.399174578,0.399174578,2459.256822,0.80201658,894.3314643,230.7692308,96,2224.951756,20721.5149,201123.0236,202.393583
1374,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9957.85785,12418.38882,1461.01334,0.399101335,0.399101335,2460.53097,0.801863913,894.4883996,230.7692308,96,2225.002174,20719.01715,201098.7805,202.4203617
1375,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9953.466874,12415.26793,1455.457276,0.399029639,0.399029639,2461.801053,0.801711806,894.644553,230.7692308,96,2225.052295,20716.53451,201074.684,202.4469842
1376,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9949.098967,12412.16612,1449.921531,0.39895946,0.39895946,2463.067155,0.801560249,894.7999405,230.7692308,96,2225.102124,20714.06668,201050.7312,202.4734535
1377,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9944.753689,12409.08305,1444.405703,0.39889077,0.39889077,2464.32936,0.80140923,894.954578,230.7692308,96,2225.151666,20711.61339,201026.9195,202.4997725
1378,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9940.430611,12406.01836,1438.909395,0.398823541,0.398823541,2465.587749,0.801258738,895.1084809,230.7692308,96,2225.200927,20709.17436,201003.2463,202.525944
1379,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9936.129313,12402.97172,1433.432219,0.398757745,0.398757745,2466.842404,0.801108762,895.2616648,230.7692308,96,2225.249912,20706.74934,200979.7091,202.5519707
1380,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9931.849382,12399.94279,1427.973785,0.398693356,0.398693356,2468.093404,0.800959291,895.4141449,230.7692308,96,2225.298626,20704.33807,200956.3053,202.5778554
1381,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9927.590416,12396.93125,1422.533703,0.39863035,0.39863035,2469.340833,0.800810315,895.5659367,230.7692308,96,2225.347075,20701.94031,200933.0326,202.6036006
1382,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.352025,12393.9368,1417.111581,0.398568703,0.398568703,2470.58477,0.800661823,895.7170558,230.7692308,96,2225.395264,20699.5558,200909.8886,202.6292089
1383,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9919.133832,12390.95913,1411.707017,0.398508397,0.398508397,2471.825301,0.800513804,895.8675185,230.7692308,96,2225.443196,20697.18434,200886.8712,202.6546826
1384,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9914.291955,12387.34726,1406.555712,0.398341028,0.398341028,2473.055307,0.800356343,896.0044854,230.7692308,96,2225.49954,20694.29089,200858.7873,202.6854328
1385,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9910.109245,12384.3995,1401.182397,0.398283036,0.398283036,2474.290256,0.800209105,896.1537959,230.7692308,96,2225.547017,20691.94246,200835.9935,202.7106699
1386,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9905.945879,12381.46791,1395.825471,0.398226358,0.398226358,2475.522031,0.800062315,896.3024981,230.7692308,96,2225.594248,20689.6066,200813.3216,202.7357773
1387,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9901.801559,12378.55232,1390.484292,0.398171005,0.398171005,2476.750763,0.79991596,896.4506194,230.7692308,96,2225.641236,20687.28318,200790.7705,202.7607564
1388,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9897.676032,12375.65269,1385.157883,0.39811702,0.39811702,2477.976653,0.799770023,896.5982034,230.7692308,96,2225.687982,20684.97217,200768.3399,202.7856076
1389,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9893.569018,12372.76915,1379.844221,0.398064526,0.398064526,2479.200129,0.799624474,896.7453422,230.7692308,96,2225.734485,20682.67371,200746.031,202.8103295
1390,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9889.505004,12369.89714,1374.672629,0.398008469,0.398008469,2480.392137,0.799481588,896.8854685,230.7692308,96,2225.780823,20680.38419,200723.809,202.8349616
1391,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9884.136057,12366.14336,1367.63595,0.397960132,0.397960132,2482.0073,0.799290108,897.0729344,230.7692308,96,2225.841198,20677.38939,200694.7414,202.8671507
1392,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9875.033187,12360.01168,1354.590799,0.397959017,0.397959017,2484.978489,0.79895015,897.4399771,230.7692308,96,2225.940136,20672.49874,200647.2728,202.9197848
1393,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9866.067555,12353.9778,1341.739015,0.39795829,0.39795829,2487.910244,0.798614642,897.8014936,230.7692308,96,2226.037562,20667.68478,200600.5485,202.9716175
1394,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9857.236347,12348.0396,1329.076694,0.397957943,0.397957943,2490.80325,0.798283506,898.1575934,230.7692308,96,2226.133508,20662.94588,200554.5527,203.0226652
1395,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9848.536824,12342.195,1316.600035,0.397957964,0.397957964,2493.65818,0.79795667,898.5083833,230.7692308,96,2226.228005,20658.28045,200509.27,203.072944
1396,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9839.966317,12336.442,1304.305335,0.397958344,0.397958344,2496.475687,0.79763406,898.8539673,230.7692308,96,2226.321081,20653.68693,200464.6854,203.1224697
1397,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9831.522226,12330.77864,1292.188988,0.397959073,0.397959073,2499.256415,0.797315605,899.1944471,230.7692308,96,2226.412766,20649.16383,200420.7841,203.1712574
1398,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9823.20202,12325.20301,1280.247481,0.397960142,0.397960142,2502.00099,0.797001235,899.5299215,230.7692308,96,2226.503088,20644.70967,200377.552,203.2193221
1399,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9815.003229,12319.71326,1268.477389,0.397961541,0.397961541,2504.710028,0.796690883,899.8604869,230.7692308,96,2226.592075,20640.32302,200334.9752,203.2666782
1400,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9806.923448,12314.30758,1256.875377,0.39796326,0.39796326,2507.384128,0.796384481,900.1862376,230.7692308,96,2226.679752,20636.00249,200293.0402,203.3133399
1401,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9941.486726,12406.76805,1440.247967,0.398840151,0.398840151,2465.281329,0.801295445,895.0712089,230.7692308,96,2225.188869,20709.77098,201009.0371,202.5195404
1402,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9940.589493,12406.13217,1439.106652,0.398826282,0.398826282,2465.542673,0.801264194,895.1031459,230.7692308,96,2225.199092,20709.26489,201004.125,202.5249714
1403,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9939.693193,12405.49705,1437.966163,0.398812475,0.398812475,2465.803856,0.801232966,895.1350518,230.7692308,96,2225.209302,20708.75939,200999.2187,202.5303963
1404,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9938.797822,12404.8627,1436.826496,0.398798727,0.398798727,2466.064879,0.801201759,895.1669267,230.7692308,96,2225.219502,20708.2545,200994.3181,202.535815
1405,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9937.903377,12404.22912,1435.687649,0.39878504,0.39878504,2466.325742,0.801170575,895.1987708,230.7692308,96,2225.229689,20707.75019,200989.4234,202.5412275
1406,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9937.009854,12403.5963,1434.549619,0.398771414,0.398771414,2466.586447,0.801139413,895.2305843,230.7692308,96,2225.239865,20707.24648,200984.5344,202.5466339
1407,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9936.11725,12402.96424,1433.412401,0.398757847,0.398757847,2466.846994,0.801108272,895.2623672,230.7692308,96,2225.250029,20706.74336,200979.6511,202.5520343
1408,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9935.22556,12402.33294,1432.275993,0.398744339,0.398744339,2467.107384,0.801077153,895.2941196,230.7692308,96,2225.260181,20706.24083,200974.7735,202.5574285
1409,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9934.334782,12401.7024,1431.140392,0.398730892,0.398730892,2467.367617,0.801046055,895.3258417,230.7692308,96,2225.270322,20705.73888,200969.9016,202.5628167
1410,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9933.44491,12401.0726,1430.005594,0.398717503,0.398717503,2467.627694,0.801014979,895.3575336,230.7692308,96,2225.280451,20705.23752,200965.0353,202.5681989
1411,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9932.555943,12400.44356,1428.871596,0.398704173,0.398704173,2467.887616,0.800983924,895.3891955,230.7692308,96,2225.290569,20704.73673,200960.1747,202.5735751
1412,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9931.667876,12399.81526,1427.738395,0.398690902,0.398690902,2468.147383,0.800952891,895.4208274,230.7692308,96,2225.300676,20704.23653,200955.3197,202.5789453
1413,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9930.780705,12399.1877,1426.605988,0.398677689,0.398677689,2468.406996,0.800921878,895.4524296,230.7692308,96,2225.310771,20703.7369,200950.4703,202.5843095
1414,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9929.894428,12398.56088,1425.474371,0.398664534,0.398664534,2468.666456,0.800890887,895.484002,230.7692308,96,2225.320855,20703.23784,200945.6265,202.5896679
1415,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9929.00904,12397.9348,1424.343542,0.398651437,0.398651437,2468.925763,0.800859917,895.5155449,230.7692308,96,2225.330928,20702.73936,200940.7882,202.5950203
1416,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9928.124538,12397.30946,1423.213497,0.398638398,0.398638398,2469.184918,0.800828968,895.5470583,230.7692308,96,2225.340989,20702.24145,200935.9555,202.6003668
1417,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9927.240918,12396.68484,1422.084234,0.398625417,0.398625417,2469.443922,0.80079804,895.5785424,230.7692308,96,2225.351039,20701.7441,200931.1282,202.6057075
1418,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9926.358178,12396.06095,1420.955748,0.398612492,0.398612492,2469.702775,0.800767132,895.6099973,230.7692308,96,2225.361079,20701.24732,200926.3064,202.6110423
1419,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9925.476312,12395.43779,1419.828038,0.398599625,0.398599625,2469.961478,0.800736245,895.6414231,230.7692308,96,2225.371107,20700.7511,200921.4901,202.6163714
1420,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9924.595319,12394.81535,1418.701099,0.398586814,0.398586814,2470.220032,0.800705379,895.6728199,230.7692308,96,2225.381124,20700.25544,200916.6793,202.6216946
1421,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9923.715194,12394.19363,1417.57493,0.39857406,0.39857406,2470.478437,0.800674533,895.7041879,230.7692308,96,2225.39113,20699.76034,200911.8738,202.6270121
1422,0,0.05,0.2,0.1,0.05,0.1,0.6,2000,250,100,0.01,0.5,9922.835934,12393.57263,1416.449526,0.398561362,0.398561362,2470.736694,0.800643707,895.7355272,230.7692308,96,2225.401125,20699.26579,200907.0738,202.6323238
